what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1447413192340
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1447413194698
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1447413195916
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1447413201915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1447413315016
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1447413320545
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1447413353048
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1447413477518
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.install",1447413477552
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1447413509754
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1447413544553
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1447413548902
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1447413566073
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1447413708865
